2
256 80
-1.6	-1.0	0.1192615	0.0723137	0.878989
-1.5874	-1.0	0.1207005	0.077138	1.0
-1.574805	-1.0	0.1222015	0.0817263	1.0
-1.562205	-1.0	0.1237575	0.0860982	1.0
-1.549605	-1.0	0.1253625	0.0902708	1.0
-1.53701	-1.0	0.1270125	0.0942591	1.0
-1.52441	-1.0	0.128703	0.0980759	1.0
-1.51181	-1.0	0.1304305	0.101733	1.0
-1.499215	-1.0	0.132192	0.10524	1.0
-1.486615	-1.0	0.133984	0.108607	1.0
-1.474015	-1.0	0.135805	0.111842	1.0
-1.461415	-1.0	0.137652	0.114951	1.0
-1.44882	-1.0	0.139524	0.117942	1.0
-1.43622	-1.0	0.1414185	0.120821	1.0
-1.42362	-1.0	0.143334	0.123593	1.0
-1.411025	-1.0	0.1452695	0.126264	1.0
-1.398425	-1.0	0.1472235	0.128837	1.0
-1.385825	-1.0	0.149195	0.131317	1.0
-1.37323	-1.0	0.151183	0.133708	1.0
-1.36063	-1.0	0.153186	0.136013	1.0
-1.34803	-1.0	0.1552035	0.138236	1.0
-1.335435	-1.0	0.157235	0.14038	1.0
-1.322835	-1.0	0.159279	0.142448	1.0
-1.310235	-1.0	0.1613355	0.144441	1.0
-1.297638	-1.0	0.163403	0.146364	1.0
-1.2850395	-1.0	0.165482	0.148217	1.0
-1.272441	-1.0	0.167571	0.150003	1.0
-1.2598425	-1.0	0.16967	0.151725	1.0
-1.247244	-1.0	0.1717785	0.153383	1.0
-1.2346455	-1.0	0.1738955	0.15498	1.0
-1.222047	-1.0	0.176021	0.156517	1.0
-1.209449	-1.0	0.1781545	0.157996	1.0
-1.1968505	-1.0	0.180296	0.159418	1.0
-1.184252	-1.0	0.182444	0.160784	1.0
-1.1716535	-1.0	0.1845995	0.162096	1.0
-1.159055	-1.0	0.186761	0.163355	1.0
-1.1464565	-1.0	0.188929	0.164562	1.0
-1.1338585	-1.0	0.191103	0.165718	1.0
-1.12126	-1.0	0.1932825	0.166824	1.0
-1.1086615	-1.0	0.195467	0.167881	1.0
-1.096063	-1.0	0.1976565	0.16889	1.0
-1.0834645	-1.0	0.199851	0.169852	1.0
-1.070866	-1.0	0.20205	0.170766	1.0
-1.0582675	-1.0	0.2042535	0.171635	1.0
-1.0456695	-1.0	0.2064605	0.172458	1.0
-1.033071	-1.0	0.2086715	0.173237	1.0
-1.0204725	-1.0	0.210886	0.173972	1.0
-1.007874	-1.0	0.213104	0.174663	1.0
-0.9952755	-1.0	0.215325	0.175311	1.0
-0.982677	-1.0	0.217549	0.175916	1.0
-0.9700785	-1.0	0.2197755	0.176479	1.0
-0.9574805	-1.0	0.2220045	0.177001	1.0
-0.944882	-1.0	0.224236	0.177481	1.0
-0.9322835	-1.0	0.2264695	0.177919	1.0
-0.919685	-1.0	0.2287045	0.178317	1.0
-0.9070865	-1.0	0.2309415	0.178675	1.0
-0.894488	-1.0	0.2331805	0.178992	1.0
-0.88189	-1.0	0.23542	0.179269	1.0
-0.8692915	-1.0	0.2376615	0.179506	1.0
-0.856693	-1.0	0.2399035	0.179703	1.0
-0.8440945	-1.0	0.2421465	0.179861	1.0
-0.83149605	-1.0	0.2443895	0.179979	1.0
-0.81889765	-1.0	0.2466335	0.180058	1.0
-0.8062992	-1.0	0.248878	0.180097	1.0
-0.7937008	-1.0	0.251122	0.180097	1.0
-0.78110235	-1.0	0.2533665	0.180058	1.0
-0.76850395	-1.0	0.2556105	0.179979	1.0
-0.7559055	-1.0	0.2578535	0.179861	1.0
-0.743307	-1.0	0.2600965	0.179703	1.0
-0.7307085	-1.0	0.2623385	0.179506	1.0
-0.71811	-1.0	0.26458	0.179269	1.0
-0.705512	-1.0	0.2668195	0.178992	1.0
-0.6929135	-1.0	0.2690585	0.178675	1.0
-0.680315	-1.0	0.2712955	0.178317	1.0
-0.6677165	-1.0	0.2735305	0.177919	1.0
-0.655118	-1.0	0.275764	0.177481	1.0
-0.6425195	-1.0	0.2779955	0.177001	1.0
