2
142 80
-1.77778	-1	0.223681	-0.13042	0
-1.75256	-1	0.223681	-0.13042	0
-1.72735	-1	0.223681	-0.13042	0
-1.70213	-1	0.191123	-0.0674281	0
-1.67691	-1	0.185862	-0.0395811	0
-1.6517	-1	0.185554	-0.0199351	0
-1.62648	-1	0.187401	-0.00452435	0
-1.60126	-1	0.190413	0.00821596	0
-1.57605	-1	0.194125	0.0190913	0
-1.55083	-1	0.19829	0.028579	0
-1.52561	-1	0.202756	0.0369881	0
-1.5004	-1	0.207432	0.0445317	0
-1.47518	-1	0.212254	0.0513635	0
-1.44996	-1	0.21718	0.0575985	0
-1.42475	-1	0.222178	0.0633248	0
-1.39953	-1	0.227229	0.0686121	0.0207771
-1.37431	-1	0.232314	0.0735161	0.667151
-1.3491	-1	0.237423	0.0780822	1
-1.32388	-1	0.242546	0.082348	1
-1.29866	-1	0.247677	0.0863447	1
-1.27345	-1	0.25281	0.0900991	1
-1.24823	-1	0.257941	0.0936336	1
-1.22301	-1	0.263068	0.0969677	1
-1.1978	-1	0.268187	0.100118	1
-1.17258	-1	0.273298	0.1031	1
-1.14736	-1	0.278398	0.105926	1
-1.12214	-1	0.283487	0.108608	1
-1.09693	-1	0.288564	0.111155	1
-1.07171	-1	0.293629	0.113577	1
-1.04649	-1	0.298681	0.115881	1
-1.02128	-1	0.30372	0.118076	1
-0.996061	-1	0.308746	0.120166	1
-0.970844	-1	0.313759	0.122159	1
-0.945628	-1	0.318759	0.12406	1
-0.920411	-1	0.323746	0.125873	1
-0.895194	-1	0.328722	0.127602	1
-0.869977	-1	0.333684	0.129253	1
-0.844761	-1	0.338635	0.130828	1
-0.819544	-1	0.343575	0.132331	1
-0.794327	-1	0.348503	0.133765	1
-0.76911	-1	0.35342	0.135133	1
-0.743894	-1	0.358326	0.136437	1
-0.718677	-1	0.363223	0.137681	1
-0.69346	-1	0.368109	0.138865	1
-0.668244	-1	0.372986	0.139993	1
-0.643027	-1	0.377853	0.141065	1
-0.61781	-1	0.382712	0.142085	1
-0.592593	-1	0.387563	0.143053	1
-0.567377	-1	0.392405	0.143971	1
-0.54216	-1	0.39724	0.144841	1
-0.516943	-1	0.402067	0.145663	1
-0.491726	-1	0.406888	0.146439	1
-0.46651	-1	0.411702	0.147171	1
-0.441293	-1	0.416509	0.147858	1
-0.416076	-1	0.421311	0.148503	1
-0.390859	-1	0.426108	0.149105	1
-0.365643	-1	0.430899	0.149666	1
-0.340426	-1	0.435685	0.150187	1
-0.315209	-1	0.440467	0.150668	1
-0.289992	-1	0.445245	0.151109	1
-0.264776	-1	0.450018	0.151512	1
-0.239559	-1	0.454789	0.151877	1
-0.214342	-1	0.459556	0.152204	1
-0.189126	-1	0.464321	0.152494	1
-0.163909	-1	0.469083	0.152746	1
-0.138692	-1	0.473843	0.152962	1
-0.113475	-1	0.478601	0.153142	1
-0.0882586	-1	0.483358	0.153285	1
-0.0630418	-1	0.488114	0.153393	1
-0.0378251	-1	0.492869	0.153464	1
-0.0126084	-1	0.497623	0.1535	1
0.0126084	-1	0.502377	0.1535	1
0.0378251	-1	0.507131	0.153464	1
0.0630418	-1	0.511886	0.153393	1
0.0882586	-1	0.516642	0.153285	1
0.113475	-1	0.521399	0.153142	1
0.138692	-1	0.526157	0.152962	1
0.163909	-1	0.530917	0.152746	1
0.189126	-1	0.535679	0.152494	1
0.214342	-1	0.540444	0.152204	1
0.239559	-1	0.545211	0.151877	1
0.264776	-1	0.549982	0.151512	1
0.289992	-1	0.554755	0.151109	1
0.315209	-1	0.559533	0.150668	1
0.340426	-1	0.564315	0.150187	1
0.365643	-1	0.569101	0.149666	1
0.390859	-1	0.573892	0.149105	1
0.416076	-1	0.578689	0.148503	1
0.441293	-1	0.583491	0.147858	1
0.46651	-1	0.588298	0.147171	1
0.491726	-1	0.593112	0.146439	1
0.516943	-1	0.597933	0.145663	1
0.54216	-1	0.60276	0.144841	1
0.567377	-1	0.607595	0.143971	1
0.592593	-1	0.612437	0.143053	1
0.61781	-1	0.617288	0.142085	1
0.643027	-1	0.622147	0.141065	1
0.668244	-1	0.627014	0.139993	1
0.69346	-1	0.631891	0.138865	1
0.718677	-1	0.636777	0.137681	1
0.743894	-1	0.641674	0.136437	1
0.76911	-1	0.64658	0.135133	1
0.794327	-1	0.651497	0.133765	1
0.819544	-1	0.656425	0.132331	1
0.844761	-1	0.661365	0.130828	1
0.869977	-1	0.666316	0.129253	1
0.895194	-1	0.671278	0.127602	1
0.920411	-1	0.676254	0.125873	1
0.945628	-1	0.681241	0.12406	1
0.970844	-1	0.686241	0.122159	1
0.996061	-1	0.691254	0.120166	1
1.02128	-1	0.69628	0.118076	1
1.04649	-1	0.701319	0.115881	1
1.07171	-1	0.706371	0.113577	1
1.09693	-1	0.711436	0.111155	1
1.12214	-1	0.716513	0.108608	1
1.14736	-1	0.721602	0.105926	1
1.17258	-1	0.726702	0.1031	1
1.1978	-1	0.731813	0.100118	1
1.22301	-1	0.736932	0.0969677	1
1.24823	-1	0.742059	0.0936336	1
1.27345	-1	0.74719	0.0900991	1
1.29866	-1	0.752323	0.0863447	1
1.32388	-1	0.757454	0.082348	1
1.3491	-1	0.762577	0.0780822	1
1.37431	-1	0.767686	0.0735161	0.667151
1.39953	-1	0.772771	0.0686121	0.0207771
1.42475	-1	0.777822	0.0633248	0
1.44996	-1	0.78282	0.0575985	0
1.47518	-1	0.787746	0.0513635	0
1.5004	-1	0.792568	0.0445317	0
1.52561	-1	0.797244	0.0369881	0
1.55083	-1	0.80171	0.028579	0
1.57605	-1	0.805875	0.0190913	0
1.60126	-1	0.809587	0.00821596	0
1.62648	-1	0.812599	-0.00452435	0
1.6517	-1	0.814446	-0.0199351	0
1.67691	-1	0.814138	-0.0395811	0
1.70213	-1	0.808877	-0.0674281	0
1.72735	-1	0.776319	-0.13042	0
1.75256	-1	0.776319	-0.13042	0
1.77778	-1	0.776319	-0.13042	0
-1.77778	-0.974684	0.223681	-0.13042	0
-1.75256	-0.974684	0.223681	-0.13042	0
-1.72735	-0.974684	0.200672	-0.101504	0
-1.70213	-0.974684	0.183492	-0.0573863	0
-1.67691	-0.974684	0.179835	-0.0320637	0
-1.6517	-0.974684	0.180131	-0.013481	0
-1.62648	-0.974684	0.18229	0.001356	0
-1.60126	-0.974684	0.185498	0.013748	0
-1.57605	-0.974684	0.189351	0.0243971	0
-1.55083	-0.974684	0.193627	0.0337313	0
-1.52561	-0.974684	0.19819	0.0420335	0
-1.5004	-0.974684	0.202952	0.0495012	0
-1.47518	-0.974684	0.207856	0.0562788	0
-1.44996	-0.974684	0.212859	0.062475	0
-1.42475	-0.974684	0.217934	0.0681738	0
-1.39953	-0.974684	0.223058	0.073442	0.191943
-1.37431	-0.974684	0.228218	0.0783332	0.843028
-1.3491	-0.974684	0.233401	0.0828912	1
-1.32388	-0.974684	0.238598	0.0871526	1
-1.29866	-0.974684	0.243802	0.0911478	1
-1.27345	-0.974684	0.249009	0.0949028	1
-1.24823	-0.974684	0.254214	0.0984396	1
-1.22301	-0.974684	0.259414	0.101777	1
-1.1978	-0.974684	0.264608	0.104933	1
-1.17258	-0.974684	0.269793	0.10792	1
-1.14736	-0.974684	0.274967	0.110752	1
-1.12214	-0.974684	0.280131	0.11344	1
-1.09693	-0.974684	0.285283	0.115994	1
-1.07171	-0.974684	0.290422	0.118423	1
-1.04649	-0.974684	0.295549	0.120735	1
-1.02128	-0.974684	0.300663	0.122936	1
-0.996061	-0.974684	0.305764	0.125034	1
-0.970844	-0.974684	0.310853	0.127034	1
-0.945628	-0.974684	0.315928	0.128941	1
-0.920411	-0.974684	0.320991	0.130761	1
-0.895194	-0.974684	0.326042	0.132498	1
-0.869977	-0.974684	0.33108	0.134155	1
-0.844761	-0.974684	0.336106	0.135737	1
-0.819544	-0.974684	0.341121	0.137246	1
-0.794327	-0.974684	0.346125	0.138686	1
-0.76911	-0.974684	0.351117	0.14006	1
-0.743894	-0.974684	0.356099	0.14137	1
-0.718677	-0.974684	0.361071	0.142619	1
-0.69346	-0.974684	0.366033	0.143809	1
-0.668244	-0.974684	0.370986	0.144942	1
-0.643027	-0.974684	0.375929	0.14602	1
-0.61781	-0.974684	0.380863	0.147044	1
-0.592593	-0.974684	0.385789	0.148017	1
-0.567377	-0.974684	0.390707	0.148939	1
-0.54216	-0.974684	0.395618	0.149813	1
-0.516943	-0.974684	0.400521	0.15064	1
-0.491726	-0.974684	0.405417	0.15142	1
-0.46651	-0.974684	0.410306	0.152155	1
-0.441293	-0.974684	0.415189	0.152846	1
-0.416076	-0.974684	0.420066	0.153493	1
